index	panoID	Open_Water	Perrenial_snow	Developed_open	Developed_low	Developed_Med	Developed_High	Barren	Decidous	Evergreen	Mixed	Dwarf_scrub	Shrub	Grassland	Sedge	Lichens	Moss	Pasture_Hay	Cultivated_crops	Woodey_Wetlands	Emergent_herbacous_Wetland	extent	Open_Water	Perrenial_snow	Developed_open	Developed_low	Developed_Med	Developed_High	Barren	Decidous	Evergreen	Mixed	Dwarf_scrub	Shrub	Grassland	Sedge	Lichens	Moss	Pasture_Hay	Cultivated_crops	Woodey_Wetlands	Emergent_herbacous_Wetland	extent	Open_Water	Perrenial_snow	Developed_open	Developed_low	Developed_Med	Developed_High	Barren	Decidous	Evergreen	Mixed	Dwarf_scrub	Shrub	Grassland	Sedge	Lichens	Moss	Pasture_Hay	Cultivated_crops	Woodey_Wetlands	Emergent_herbacous_Wetland	extent
6452	69914431	9.02	0	29.71	4.28	2.43	0.58	0	0	16.42	0	0	2.08	0.12	0	0	0	0	0	9.83	26.82	698465.22518	9.08	0	29.92	4.19	2.44	0.58	0	0	15.95	0	0	2.10	0	0	0	0	0	0	9.90	27.01	690938.243562	9.30	0	31.08	4.33	2.68	0.64	0	0	13.38	0	0	2.29	0	0	0	0	0	0	8.03	29.55	633877.956895
6453	79597090	0.28	0	17.21	7.64	1.96	0.32	0.88	0.07	31.09	0	0	5.57	2.80	0	0	0	0	0.21	31.65	0.81	2285299.9456	0	0	18.56	9.94	2.48	0.34	0.63	0.10	29.62	0	0	5.70	1.75	0	0	0	0	0.29	30.49	0.73	1642233.47443	0	0	16.51	9.19	0.47	0.35	0.81	0.23	33.26	0	0	8.72	2.33	0	0	0	0	0	29.42	0.12	695127.456166
6454	80763098	0	0	14.81	5.86	0	0	0	0	19.75	0	0	18.21	0	0	0	0	0	39.81	3.70	0	263507.876289	0	0	14.81	5.86	0	0	0	0	19.75	0	0	18.21	0	0	0	0	0	39.81	3.70	0	262767.685623	0	0	15.09	5.97	0	0	0	0	18.24	0	0	18.55	0	0	0	0	0	40.57	3.77	0	258731.828679
6455	38843082	0.04	0	4.67	0.83	0	0	0.39	0	3.75	0.70	0	2.40	0.57	0	0	0	0	1.44	74.03	11.70	1831180.9684	0.05	0	4.63	0.93	0	0	0.44	0	2.78	0.10	0	2.10	0.05	0	0	0	0	0	76.79	12.68	1634951.6194	0	0	5.17	0.81	0	0	0.73	0	0.89	0	0	2.99	0	0	0	0	0	0	74.45	15.60	989924.004282
6456	48715247	0	0	2.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.08	5.50	393112.610281	0	0	2.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.08	5.50	392008.361374	0	0	3.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.53	7.52	288294.378963
6457	43657234	0.21	0	5.06	1.85	0	0	0	0.36	38.49	4.99	0	16.32	2.64	0	0	0	0	23.66	7.20	0.07	1120607.69524	0	0	5.61	1.84	0	0	0	0.42	36.15	5.02	0	16.74	3.01	0	0	0	0	23.93	8.12	0	951645.863211	0	0	6.23	1.78	0	0	0	0.89	24.38	4.27	0	18.86	1.78	0	0	0	0	28.11	15.48	0	453015.901121
6458	80763088	3.62	0	6.22	6.66	0.58	0	0	0	5.79	0	0	1.74	2.89	0	0	0	0	1.59	42.11	30.39	558325.17629	3.62	0	6.22	6.66	0.58	0	0	0	5.79	0	0	1.74	2.89	0	0	0	0	1.59	42.11	30.39	556756.847141	4.27	0	7.35	7.86	0.68	0	0	0	5.13	0	0	2.05	2.39	0	0	0	0	1.88	34.87	35.38	474029.02835
6459	35014628	0.15	0	1.01	0.03	0	0	0	0	8.00	0.05	0	11.36	11.66	0	0	0	0	0	56.98	11.01	3154038.8802	0.22	0	0.79	0	0	0	0	0	2.65	0	0	8.57	14.63	0	0	0	0	0	60.55	12.88	2214455.82064	0.08	0	1.00	0	0	0	0	0	0.15	0	0	1.76	0.38	0	0	0	0	0	76.99	20.25	1042044.90775
6460	91447633	88.27	0	0.80	0.32	0.06	0.01	0	0	2.57	0.33	0	1.62	0.25	0	0	0	0	1.68	3.29	0.87	21624794.2741	82.28	0	0.68	0.20	0.01	0	0	0	3.70	0.48	0	1.45	0.35	0	0	0	0	3.09	6.31	1.55	9319258.359	77.19	0	0.84	0.34	0.04	0	0	0	1.76	0.84	0	1.57	0.42	0	0	0	0	1.03	13.11	3.32	2085999.48834
6461	43657313	0.19	0	3.41	0.56	0	0	0.31	0	34.59	3.29	0	16.86	5.39	0	0	0	0	28.89	5.83	1.43	1286528.81539	0.07	0	3.05	0.62	0	0	0.35	0	33.03	2.98	0	16.52	5.48	0	0	0	0	30.67	6.45	1.60	1147163.20319	0	0	3.21	0.85	0	0	0	0	25.71	3.12	0	18.24	3.40	0	0	0	0	37.05	7.18	2.17	845593.271769
6462	33140515	0.19	0	1.95	0.24	0	0	1.48	0	36.56	3.15	0	22.49	5.40	0	0	0	0.17	9.73	17.84	1.07	3702490.40898	0.09	0	1.83	0.31	0	0	2.11	0	32.95	3.18	0	21.64	6.51	0	0	0	0	9.50	21.00	1.25	2592439.65629	0.13	0	1.06	0.13	0	0	0	0	33.33	3.72	0	21.45	0.40	0	0	0	0	9.36	30.35	0.80	1200936.15519
6463	43657369	0.21	0	3.02	0.32	0	0	0.36	0	34.44	6.35	0	17.56	8.00	0	0	0	0	21.56	7.98	0.41	4461661.79967	0.26	0	3.38	0.33	0	0	0.42	0	31.40	6.46	0	17.84	8.93	0	0	0	0	22.37	8.53	0.35	3367619.80615	0	0	4.77	0.47	0	0	0	0	28.32	9.18	0	13.80	10.94	0	0	0	0	23.60	9.39	0	1532981.20652
6464	23719375	0	0	5.61	4.91	0.42	0	1.12	0	32.12	0.84	0	24.68	12.90	0	0	0	0	8.56	10.10	0.42	572884.700198	0	0	6.00	5.25	0.45	0	1.20	0	29.54	0.90	0	26.24	13.79	0	0	0	0	9.15	8.85	0.45	535034.65124	0	0	8.00	7.73	0.80	0	0	0	10.67	1.60	0	41.33	5.60	0	0	0	0	16.27	10.67	0	304239.990235
6465	33140029	0	0	5.70	2.07	0	0	0	0	4.15	0	0	6.74	39.90	0	0	0	0	0	45.08	0	157875.6178	0	0	5.70	2.07	0	0	0	0	4.15	0	0	6.74	39.90	0	0	0	0	0	45.08	0	157432.146965	0	0	5.73	2.08	0	0	0	0	4.17	0	0	6.77	39.58	0	0	0	0	0	45.31	0	157086.232477
6466	18955336	56.76	0	0	0	0	0	45.95	0	0	0	0	0	0	0	0	0	0	0	0	2.70	62213.10442	56.76	0	0	0	0	0	45.95	0	0	0	0	0	0	0	0	0	0	0	0	2.70	62038.34851	56.76	0	0	0	0	0	45.95	0	0	0	0	0	0	0	0	0	0	0	0	2.70	62213.105113
6467	75577234	84.96	0	1.48	0.55	0.46	0.02	3.26	0	2.37	0.02	0	0.55	0.22	0	0	0	0.00	0	0.67	5.48	44183256.0609	76.96	0	1.04	0.29	0.16	0.01	6.38	0	1.77	0.05	0	0.77	0.15	0	0	0	0	0	0.98	11.50	16390241.7171	63.78	0	0	0	0	0	14.61	0	1.01	0	0	2.79	0.48	0	0	0	0	0	2.05	15.53	2692629.60976
6468	30907060	0	0	13.51	10.81	0	0	10.81	0	44.59	0	0	1.35	0	0	0	0	0	0	0	28.38	64587.148417	0	0	13.51	10.81	0	0	10.81	0	44.59	0	0	1.35	0	0	0	0	0	0	0	28.38	64405.723844	0	0	13.89	11.11	0	0	11.11	0	43.06	0	0	0	0	0	0	0	0	0	0	29.17	62195.092748
6469	70534005	0.71	0	28.57	17.86	2.14	0	1.43	0	25.71	0	0	12.86	0	0	0	0	0	0	10.00	7.86	119603.658375	0.71	0	28.57	17.86	2.14	0	1.43	0	25.71	0	0	12.86	0	0	0	0	0	0	10.00	7.86	119267.693043	0.76	0	29.55	18.94	2.27	0	1.52	0	27.27	0	0	13.64	0	0	0	0	0	0	5.30	8.33	113225.384969
6470	58059605	26.83	0	21.95	10.98	0	0	0	0	10.98	0	0	13.41	0	0	0	0	1.22	0	6.10	19.51	72550.256185	26.83	0	21.95	10.98	0	0	0	0	10.98	0	0	13.41	0	0	0	0	1.22	0	6.10	19.51	72346.46333	26.83	0	21.95	10.98	0	0	0	0	10.98	0	0	13.41	0	0	0	0	1.22	0	6.10	19.51	72550.256993
6471	80763091	0	0	2.26	0.53	0	0	0.27	0	12.75	0	0	8.90	2.12	0	0	0	0	5.44	61.62	7.44	607230.49596	0	0	3.05	0.72	0	0	0.36	0	17.20	0	0	12.01	2.87	0	0	0	0	7.35	50.18	8.06	450742.435396	0	0	4.83	1.14	0	0	0	0	23.86	0	0	18.75	3.69	0	0	0	0	11.08	38.92	0	286471.259551
6472	80763094	0	0	5.76	3.94	0	0	0	0	24.85	0	0	9.70	0	0	0	0	0	13.64	44.24	0	268088.860827	0	0	5.79	3.96	0	0	0	0	25.00	0	0	9.76	0	0	0	0	0	13.11	44.51	0	265748.939194	0	0	5.88	4.02	0	0	0	0	24.46	0	0	9.91	0	0	0	0	0	13.31	44.58	0	262520.041088
6473	80763095	2.87	0	2.47	2.82	0.35	0.04	0	0	7.98	0.22	0	3.13	3.53	0	0	0	0	17.11	45.28	14.77	1814073.76905	2.85	0	2.71	3.04	0.39	0.05	0	0	8.21	0.24	0	2.80	2.22	0	0	0	0	18.12	43.82	16.18	1651976.41652	4.71	0	3.45	4.20	0.67	0.08	0	0	7.65	0	0	1.93	2.86	0	0	0	0	9.41	41.18	24.87	956027.859886
6474	35015836	0.19	0	1.37	0.05	0	0	0	0	2.88	0.33	0	5.81	12.13	0	0	0	0	1.32	57.41	19.03	1691068.03624	0.20	0	1.46	0.05	0	0	0	0	2.11	0.25	0	6.09	12.93	0	0	0	0	1.21	56.99	19.27	1583332.5282	0	0	1.94	0	0	0	0	0	1.62	0	0	5.40	21.71	0	0	0	0	0	37.90	32.18	741040.400445
6475	27255558	89.19	0	0.87	0.33	0.08	0.01	0.01	0	2.28	0.32	0	1.68	0.15	0	0	0	0	1.69	2.69	0.74	25178080.6237	93.18	0	0.24	0.27	0.03	0	0	0	0.96	0.12	0	0.57	0.08	0	0	0	0	0.27	3.04	1.35	10444174.1202	88.13	0	0.91	1.03	0.16	0	0	0	4.16	0.25	0	0.82	0.41	0	0	0	0	0	3.34	1.24	1933850.94427
6476	95978340	80.11	0	0.99	0.30	0.01	0	0	0	3.89	0.49	0	1.94	0.36	0	0	0	0	3.68	7.83	0.46	16581083.4412	64.44	0	1.56	0.41	0.02	0	0	0	6.32	0.93	0	2.84	0.45	0	0	0	0	7.33	15.04	0.78	7968734.74151	38.39	0	2.23	0.08	0	0	0	0	4.43	0.48	0	4.55	0.68	0	0	0	0	10.97	37.31	1.32	1996834.26377
6477	33139890	1.61	0	7.54	1.44	0	0	0	0	18.46	3.21	0	23.11	13.80	0	0	0	0	20.22	11.72	0.64	502495.181751	1.61	0	7.56	1.45	0	0	0	0	18.33	3.22	0	23.15	13.83	0	0	0	0	20.26	11.74	0.64	500293.155471	1.74	0	7.83	1.57	0	0	0	0	17.39	3.48	0	25.04	13.39	0	0	0	0	21.39	9.39	0.70	464451.633916
6478	33139929	0.21	0	1.45	0.62	0	0	1.04	0	31.88	0.31	0	9.87	9.35	0	0	0	1.45	25.86	18.90	0.42	772781.551121	0.12	0	1.40	0.70	0	0	1.17	0	31.51	0.35	0	8.40	8.05	0	0	0	1.63	27.30	20.65	0.23	686933.604827	0	0	3.66	1.83	0	0	0	0	19.21	0	0	3.35	4.27	0	0	0	4.27	40.55	25.61	0	266855.979864
6479	16724113	0.25	0	1.04	0.23	0	0	0.59	0	16.52	0.65	0	7.59	6.19	0	0	0	0	27.81	34.63	4.55	17792321.515	0.27	0	0.89	0.17	0	0	0.25	0	14.42	0.76	0	7.85	5.20	0	0	0	0	29.69	33.89	6.72	8572723.81203	0	0	2.05	0.30	0	0	0.38	0	20.07	0.49	0	10.93	4.25	0	0	0	0	30.01	29.93	2.01	2088355.83785
6480	18202060	86.85	0	1.54	0.51	0.04	0.00	3.31	0	1.66	0.01	0	0.52	0.15	0	0	0	0.02	0	0.50	4.93	48166643.0013	81.41	0	0.38	0.09	0.01	0	5.10	0	1.21	0.04	0	0.69	0.05	0	0	0	0	0	0.66	10.41	17639028.1436	61.80	0	0	0	0	0	14.83	0	0.71	0	0	2.54	0.30	0	0	0	0	0	1.63	18.39	3146445.14036
6481	4914591	16.26	0	5.42	0.49	0	0	24.63	0	14.29	0	0	9.85	2.46	0	0	0	0	0	8.87	22.66	169855.331301	18.52	0	1.85	0.62	0	0	26.54	0	8.02	0	0	9.26	1.85	0	0	0	0	0	11.11	28.40	136781.175026	4.44	0	0	0	0	0	47.78	0	2.22	0	0	13.33	3.33	0	0	0	0	0	14.44	23.33	78160.759406
6482	44482386	86.71	0	1.24	0.31	0.03	0.00	3.38	0	1.89	0.02	0	0.49	0.18	0	0	0	0.00	0	0.52	5.24	48935923.9957	79.97	0	0.55	0.10	0.01	0	5.56	0	1.30	0.04	0	0.60	0.16	0	0	0	0	0	0.67	11.09	18427611.1461	65.41	0	0	0	0	0	13.62	0	0.69	0	0	2.40	0.46	0	0	0	0	0	1.53	16.07	3490276.59158
6483	95790379	20.92	0	8.12	2.29	0.22	0.02	5.92	0	8.86	0.20	0	4.15	1.55	0	0	0	0.07	0	2.64	45.37	3243105.14698	23.70	0	0.71	0.34	0.07	0	7.26	0	4.34	0.27	0	3.29	0.95	0	0	0	0	0	2.88	56.60	2354666.80186	14.30	0	0	0	0	0	18.44	0	1.98	0	0	7.19	1.44	0	0	0	0	0	5.04	52.34	893252.545076
6484	75577283	23.08	0	7.30	2.48	0.26	0.07	3.52	0	12.19	0.20	0	3.91	0.65	0	0	0	0.07	0	4.63	42.57	1234382.46777	26.19	0	1.36	0.25	0	0	3.64	0	9.66	0.25	0	3.14	0.34	0	0	0	0	0	5.42	50.68	947078.705176	20.28	0	0	0	0	0	14.34	0	3.15	0	0	8.04	1.40	0	0	0	0	0	11.54	44.06	234477.282136
6485	90999416	0.14	0	5.68	1.95	0.39	0.09	1.24	0	23.63	0.33	0	9.37	10.80	0	0	0	0	11.42	32.02	3.16	5491919.60882	0.31	0	9.23	3.17	0.75	0.09	0.28	0	9.76	0.22	0	11.56	12.24	0	0	0	0	8.48	40.74	3.60	2546564.04828	0.90	0	14.61	5.23	0.36	0.09	0.09	0	9.38	0	0	9.20	0.09	0	0	0	0	1.53	58.97	0.72	886591.815314
6486	24044030	0.15	0	6.25	2.24	0.39	0.06	1.05	0	21.18	0.76	0	13.92	9.52	0	0	0	0	4.66	37.83	2.15	6703292.79395	0.12	0	8.35	2.61	0.37	0.02	0.68	0	11.30	0.64	0	15.06	8.47	0	0	0	0	4.18	46.09	2.40	3852642.49102	0.25	0	14.02	3.65	0.10	0	0.54	0	6.42	0.54	0	8.84	4.05	0	0	0	0	4.00	56.99	1.23	1610497.69799
6487	109156596	88.91	0	1.86	0.77	0.05	0.01	3.27	0	1.46	0.01	0	0.31	0.13	0	0	0	0.01	0.00	0.31	2.93	45147565.6961	86.93	0	0.84	0.30	0.07	0.01	5.04	0	1.32	0.03	0	0.33	0.01	0	0	0	0	0	0.25	4.95	15609854.5458	80.05	0	0	0.14	0	0	19.01	0	0	0	0	0	0	0	0	0	0	0	0	0.97	2214877.68904
6488	18202103	84.76	0	2.08	1.27	0.50	0.02	2.18	0.01	1.51	0.01	0	0.40	0.18	0	0	0	0.02	0.02	0.44	6.62	45210690.209	77.72	0	1.25	1.10	1.22	0.03	3.39	0	1.08	0	0	0.34	0.12	0	0	0	0	0	0.42	13.38	17090855.6269	60.79	0	0.23	2.47	4.28	0.05	12.30	0	0.23	0	0	0.34	0.67	0	0	0	0	0	0	18.92	3102403.65428
6489	5540715	86.40	0	1.95	1.00	0.22	0.01	3.21	0.01	1.49	0.01	0	0.36	0.16	0	0	0	0.02	0.02	0.40	4.79	45804375.183	82.35	0	1.05	0.56	0.49	0.00	4.55	0	1.19	0	0	0.30	0.05	0	0	0	0	0	0.41	9.11	16481860.9897	74.25	0	0.13	0.98	1.58	0	15.68	0	0	0	0	0.06	0.35	0	0	0	0	0	0	7.26	2534625.75043
6490	16171568	83.34	0	2.15	1.31	0.54	0.03	2.46	0.01	1.63	0.01	0	0.45	0.21	0	0	0	0.02	0.03	0.42	7.42	46144666.4188	75.13	0	1.30	1.18	1.31	0.04	3.97	0	1.22	0	0	0.45	0.16	0	0	0	0	0	0.39	14.92	17416905.7675	53.39	0	0.24	2.08	3.44	0.05	13.50	0	0.19	0	0	0.36	0.74	0	0	0	0	0	0	26.29	3352015.79913
6491	92315437	20.44	0	4.03	2.32	3.20	0.11	11.80	0	4.94	0	0	1.02	0.40	0	0	0	0	0	2.90	49.27	2205711.54986	19.92	0	2.52	3.24	4.61	0.16	14.49	0	1.04	0	0	0.82	0.49	0	0	0	0	0	1.70	51.65	1458395.39116	12.12	0	0.86	4.10	5.53	0.10	17.46	0	0.95	0	0	1.15	0.86	0	0	0	0	0	2.48	55.53	845294.324529
6492	95817905	86.07	0	1.98	1.00	0.24	0.01	2.86	0.01	1.47	0.01	0	0.36	0.15	0	0	0	0.02	0.03	0.38	5.42	45825883.0864	81.14	0	1.09	0.62	0.55	0.02	4.02	0	1.20	0	0	0.29	0.05	0	0	0	0	0	0.38	10.70	16756205.9176	72.57	0	0.25	0.95	1.17	0	15.55	0	0	0	0	0.06	0.35	0	0	0	0	0	0	9.39	2530632.20344
6493	3483666	4.27	0	15.24	5.49	0	0	1.83	0	29.27	0	0	14.02	3.05	0	0	0	0	0	8.54	24.39	138740.775484	4.27	0	15.24	5.49	0	0	1.83	0	29.27	0	0	14.02	3.05	0	0	0	0	0	8.54	24.39	138351.054206	5.47	0	12.50	6.25	0	0	0	0	25.00	0	0	16.41	3.91	0	0	0	0	0	6.25	31.25	109238.114592
6494	54548228	9.04	0	25.99	9.32	0	0	0.85	0	34.46	0.28	0	2.26	1.13	0	0	0	0	0	0	19.49	290225.119518	9.04	0	25.99	9.32	0	0	0.85	0	34.46	0.28	0	2.26	1.13	0	0	0	0	0	0	19.49	289409.880418	9.22	0	26.51	9.51	0	0	0	0	34.58	0.29	0	2.31	0	0	0	0	0	0	0	19.88	283049.919253
6495	1219695	42.27	0	8.25	10.31	0	0	0	0	28.87	0	0	0	0	0	0	0	0	0	0	16.49	82123.368262	42.27	0	8.25	10.31	0	0	0	0	28.87	0	0	0	0	0	0	0	0	0	0	16.49	81892.684643	42.27	0	8.25	10.31	0	0	0	0	28.87	0	0	0	0	0	0	0	0	0	0	16.49	82123.369178
6496	35230976	0	0	2.64	0.97	0.21	0	0	0	2.23	0	0	1.81	0.63	0	0	0	0	0	79.49	12.66	1149130.28205	0	0	2.75	1.01	0.22	0	0	0	1.45	0	0	0.94	0.65	0	0	0	0	0	81.14	12.50	1103132.14522	0	0	3.14	1.24	0.29	0	0	0	0	0	0	0.29	0.86	0	0	0	0	0	80.13	14.83	841791.583538
6497	35015043	0	0	3.68	1.21	0.13	0	0	0	1.46	0	0	1.65	2.98	0	0	0	0	0	68.00	21.46	1257883.80276	0	0	4.14	1.46	0.15	0	0	0	1.76	0	0	1.99	3.60	0	0	0	0	0	67.36	20.23	1040545.36184	0	0	4.11	1.71	0.23	0	0	0	0	0	0	0.23	0	0	0	0	0	0	84.46	10.06	700420.454315
6498	45869615	85.35	0	0.16	0.01	0	0	0	0	0.41	0	0	0.22	0.13	0	0	0	0	0	13.47	0.33	10226854.312	72.72	0	0.25	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.67	0.46	3750375.97929	36.75	0	0.35	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.89	0.44	909751.527776
6499	47151591	95.42	0	0.09	0.00	0	0	0	0	0.01	0	0	0.10	0.08	0	0	0	0	0	4.07	0.26	16952796.8733	88.83	0	0.23	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.62	0.37	6441241.57419	74.87	0	0.33	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.67	0.46	1205007.09928
6500	23787251	91.84	0	0.10	0.08	0.01	0	0	0	0.13	0.07	0	0.23	0.08	0	0	0	0	0	6.92	0.59	25176852.1962	86.72	0	0.14	0.18	0.02	0	0	0	0.10	0.03	0	0.30	0.08	0	0	0	0	0	12.00	0.51	9892080.19829	71.10	0	0.50	0.46	0	0	0	0	0	0	0	1.33	0.42	0	0	0	0	0	25.07	1.46	1912108.87942
6501	91447655	87.27	0	0.76	0.38	0.02	0	0.01	0	2.44	0.32	0	1.70	0.22	0	0	0	0	1.36	4.70	0.83	35789611.1037	91.71	0	0.51	0.43	0.04	0	0.02	0	1.52	0.17	0	1.29	0.14	0	0	0	0	1.04	2.37	0.80	19585578.8287	-511200.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4056173.15319
6502	2578350	89.60	0	0.57	0.39	0.06	0	0	0	2.16	0.36	0	1.12	0.19	0	0	0	0	1.03	3.76	0.79	25903649.6776	94.59	0	0.39	0.31	0.14	0	0	0	1.06	0.12	0	0.75	0	0	0	0	0	0.22	1.67	0.83	11407697.7541	85.03	0	1.91	1.53	0.61	0	0	0	3.56	0.65	0	3.52	0	0	0	0	0	1.15	1.34	1.11	2080978.29098
6503	55181727	73.87	0	2.04	1.34	0.32	0	0	0	7.13	0.84	0	3.31	0.78	0	0	0	0	0.99	8.23	1.36	4919455.93138	87.94	0	1.26	0.92	0.46	0	0	0	4.34	0.66	0	2.13	0.14	0	0	0	0	1.55	0.66	0.29	2764394.16523	31.62	0	8.55	6.84	3.42	0	0	0	18.80	3.42	0	14.96	1.07	0	0	0	0	11.54	0	2.14	379991.13644
6504	33139915	0.28	0	1.70	0.23	0	0	0.15	0	29.12	1.09	0	15.41	12.28	0	0	0	0	10.96	27.60	1.26	13119259.1175	0.24	0	1.83	0.28	0	0	0.12	0	26.91	1.16	0	11.95	12.11	0	0	0	0	9.13	34.79	1.61	7139328.25741	0.09	0	4.35	0.68	0	0	0	0	31.58	2.45	0	10.65	7.07	0	0	0	0	4.26	36.88	2.49	1756981.83487
6505	24043970	0.32	0	2.75	1.21	0.08	0	0.81	0	31.88	7.85	0	27.75	3.24	0	0	0	0	11.97	13.11	0	987738.684743	0.35	0	3.01	1.33	0.09	0	0.27	0	33.42	8.58	0	27.67	2.92	0	0	0	0	10.70	12.73	0	902070.062893	0.47	0	3.76	1.76	0.12	0	0	0	33.29	7.06	0	29.76	1.41	0	0	0	0	7.76	15.88	0	681426.668677
6506	31718697	0	0	7.94	1.59	0	0	0	0	7.14	0	0	28.57	48.41	0	0	0	0	0	11.90	0.79	105784.215819	0	0	7.94	1.59	0	0	0	0	7.14	0	0	28.57	48.41	0	0	0	0	0	11.90	0.79	105487.069146	0	0	8.40	1.68	0	0	0	0	5.04	0	0	30.25	51.26	0	0	0	0	0	9.24	0	99469.340369
6507	9866938	21.04	0	2.12	2.51	2.35	0.08	21.11	0	1.10	0	0	2.12	1.41	0	0	0	0	0	2.83	44.27	1025541.95762	19.12	0	1.76	2.82	2.64	0.09	23.17	0	0.62	0	0	2.38	1.59	0	0	0	0	0	2.64	44.23	912130.88401	9.85	0	1.21	4.24	4.55	0	21.36	0	0	0	0	1.06	2.27	0	0	0	0	0	1.67	55.30	534302.507064
6508	1691411	14.56	0	7.89	1.77	3.54	0.14	22.59	0	11.84	0	0	1.09	0.41	0	0	0	0	0	2.99	34.83	595722.751953	16.89	0	0.22	2.63	5.70	0.22	36.40	0	1.54	0	0	0.44	0.66	0	0	0	0	0	0.22	37.72	372184.295724	4.79	0	0.34	4.11	8.90	0.34	54.45	0	2.40	0	0	0.34	1.03	0	0	0	0	0	0	27.05	241640.856147
6509	4172462	0	0	0	15.38	7.69	0	38.46	0	0	0	0	57.69	0	0	0	0	0	0	0	0	24721.754365	0	0	0	15.38	7.69	0	38.46	0	0	0	0	57.69	0	0	0	0	0	0	0	0	24652.311235	0	0	0	15.38	7.69	0	38.46	0	0	0	0	57.69	0	0	0	0	0	0	0	0	24721.754642
6510	11494293	17.99	0	9.77	6.75	4.19	0.08	4.45	0	10.26	0.11	0	2.90	1.66	0	0	0	0.04	0	2.94	39.40	2125897.97834	19.01	0	4.03	7.19	7.19	0.07	7.05	0	4.03	0	0	1.88	1.41	0	0	0	0	0	1.48	47.48	1193574.40026	9.11	0	1.04	18.01	22.15	0	17.81	0	2.07	0	0	2.48	4.14	0	0	0	0	0	0	25.26	393151.959425
6511	17746278	18.10	0	7.58	6.70	5.31	0.13	7.32	0.02	7.82	0.06	0	2.06	1.13	0	0	0	0.06	0.19	2.85	40.99	4263733.57503	18.06	0	3.87	5.78	7.92	0.18	9.56	0	2.96	0	0	1.29	0.73	0	0	0	0	0	1.32	48.70	2721925.62726	9.07	0	0.74	9.89	16.34	0.25	18.46	0	0.74	0	0	0.57	1.39	0	0	0	0	0	0	43.46	984867.012581
6512	30906890	18.42	0	8.76	7.11	3.62	0.34	3.73	0.16	9.60	0.08	0	2.86	1.47	0	0	0	0.03	0	3.17	41.05	3051634.56616	23.18	0	1.79	4.12	6.16	0.39	5.82	0	1.84	0	0	1.07	1.02	0	0	0	0	0	1.21	53.98	1649219.72859	8.42	0	1.20	10.98	15.79	0.90	16.69	0	0.30	0	0	1.50	3.16	0	0	0	0	0	0	42.71	539089.28343
6513	11878908	16.84	0	6.32	25.26	13.68	0	0	0	0	0	0	0	1.05	0	0	0	0	0	0	44.21	81339.467068	16.84	0	6.32	25.26	13.68	0	0	0	0	0	0	0	1.05	0	0	0	0	0	0	44.21	81110.985421	16.84	0	6.32	25.26	13.68	0	0	0	0	0	0	0	1.05	0	0	0	0	0	0	44.21	81339.467975
6514	14469726	14.80	0	7.16	2.71	2.90	0.10	11.22	0	15.09	0	0	1.26	0.97	0	0	0	0	0	4.06	40.91	834140.409928	14.82	0	1.25	4.46	5.36	0.18	20.36	0	2.32	0	0	0.36	1.79	0	0	0	0	0	0.71	50.54	454872.491969	5.76	0	0.61	6.97	9.09	0.30	32.42	0	2.42	0	0	0.30	3.03	0	0	0	0	0	0	42.42	271942.993243
6515	14469707	17.74	0	6.78	4.78	4.31	0.12	8.10	0	9.18	0.09	0	1.60	0.92	0	0	0	0.03	0.09	3.08	43.62	2600405.09263	17.92	0	2.55	5.00	6.63	0.19	11.68	0	2.35	0	0	0.77	0.58	0	0	0	0	0	1.39	51.51	1664364.5711	7.31	0	0.74	9.54	15.24	0.25	23.67	0	0.87	0	0	0.62	0.99	0	0	0	0	0	0	42.13	652334.651638
6516	69914407	73.81	0	3.65	2.25	0.98	0.06	4.51	0.01	2.50	0.02	0	0.81	0.32	0	0	0	0.03	0.03	0.78	10.29	36977654.8013	62.45	0	2.79	2.31	2.37	0.10	6.70	0	1.41	0	0	0.53	0.26	0	0	0	0	0	0.53	20.61	13847249.8336	40.40	0	0.59	4.89	6.86	0.15	17.20	0	0.29	0	0	1.21	1.35	0	0	0	0	0	0	27.39	2717077.16551
6517	36015777	13.40	0	5.75	2.29	2.92	0.08	14.42	0	12.29	0	0	1.50	0.79	0	0	0	0	0	3.94	43.58	1021545.10434	14.92	0	1.22	2.87	4.09	0.11	20.22	0	3.31	0	0	0.55	1.10	0	0	0	0	0	1.33	51.60	729226.012731	7.60	0	1.03	4.93	7.60	0.21	35.32	0	2.05	0	0	0.21	2.05	0	0	0	0	0	0	41.27	397146.952765
